"fidelity","p_opt"
0.267758360988608,0.1522329272014877
0.2738452292537637,0.15024113693899546
0.2799320975189194,0.14877234716980794
0.28601896578407504,0.14732447989802155
0.29210583404923074,0.14589704944843948
0.29819270231438644,0.14448957966111362
0.30427957057954214,0.14310160362899302
0.3103664388446978,0.14173266344347
0.3164533071098535,0.14083038996465458
0.3225401753750092,0.1394921822766219
0.3286270436401649,0.1381718314839881
0.3347139119053205,0.1368689106157532
0.3408007801704762,0.1355830006084796
0.3468876484356319,0.13431369009167773
0.3529745167007876,0.13347650526793725
0.3590613849659433,0.1322339666486996
0.36514825323109895,0.13100696657645508
0.37123512149625465,0.12979512015093564
0.37732198976141035,0.12899545422286518
0.383408858026566,0.12780802684887116
0.3894957262917217,0.12663475933158552
0.3955825945568774,0.12586026907363684
0.4016694628220331,0.12470980224369164
0.4077563310871888,0.12357254628133853
0.4138431993523445,0.12282154442143473
0.4199300676175001,0.12170554280689859
0.4260169358826558,0.12060184475440536
0.43210380414781147,0.1198727181379003
0.43819067241296716,0.11878879511811691
0.44427754067812286,0.11807255220282017
0.45036440894327856,0.11700751160727584
0.45645127720843426,0.11595338175120866
0.46253814547358996,0.11525653770482054
0.46862501373874565,0.11421991014813647
0.4747118820039013,0.11353445437957067
0.480798750269057,0.11251449501852559
0.48688561853421264,0.11150414488353355
0.49297248679936834,0.11083577396577653
0.49905935506452404,0.10984080029213478
0.5051462233296797,0.10918241801966683
0.5112330915948354,0.1082020388729611
0.5173199598599911,0.10755313020848166
0.5234068281251467,0.10658658219733488
0.5294936963903025,0.10562797385966545
0.5355805646554581,0.10499318169567332
0.5416674329206138,0.10404721970054268
0.5477543011857695,0.10342061740786337
0.5538411694509252,0.10248658301636757
0.5599280377160809,0.10155936683938498
0.5660149059812366,0.10094488718520109
0.5721017742463923,0.10002848146015673
0.5781886425115479,0.09942098124731678
0.5842755107767037,0.09851470728902038
0.5903623790418593,0.0976141926023302
0.596449247307015,0.09701693232807651
0.6025361155721707,0.09612549306951093
0.6086229838373264,0.09523918979168493
0.6147098521024821,0.09465106131138157
0.6207967203676377,0.09377281160261335
0.6268835886327935,0.09289909466602596
0.6329704568979491,0.09231902554527838
0.6390573251631049,0.09145237284538357
0.6451441934282605,0.0905896686922122
0.6512310616934162,0.08973069869623258
0.6573179299585719,0.08916002182079868
0.6634047982237276,0.08830680574123359
0.6694916664888833,0.08745676417184159
0.6755785347540388,0.08660969165539757
0.6816654030191946,0.08576538508652716
0.6877522712843502,0.08492364368173008
0.693839139549506,0.08408426895277733
0.6999260078146616,0.08324706468357256
0.7060128760798173,0.08241183691057881
0.712099744344973,0.08157839390692005
0.7181866126101287,0.0807465461702778
0.7242734808752844,0.07991610641471246
0.73036034914044,0.07908688956655074
0.7364472174055958,0.07825871276449152
0.7425340856707514,0.07743139536409581
0.7486209539359071,0.07632933428849499
0.7547078222010628,0.07550333218254686
0.7607946904662185,0.07440239175591562
0.7668815587313742,0.0735767622230178
0.7729684269965298,0.07247570493719833
0.7790552952616856,0.07164953466428901
0.7851421635268412,0.07054716293058569
0.791229031791997,0.06944351836588768
0.7973159000571526,0.06833823163935233
0.8034027683223084,0.06723094185207397
0.809489636587464,0.0661212968838907
0.8155765048526196,0.06473040715131467
0.8216633731177754,0.06361422382742728
0.827750241382931,0.06221412931640158
0.8338371096480868,0.06080806806925132
0.8399239779132424,0.059112112782956534
0.8460108461783982,0.05740580823292794
0.8520977144435538,0.055688291998318235
0.8581845827087096,0.05337948580994112
0.8642714509738652,0.05104774549081525
0.8703583192390207,0.04780182792931016
0.8764451875041765,0.03993822031149623
