"fidelity","eta_opt"
0.2745727086015487,0.01
0.28338537969205696,0.02
0.29223260924441863,0.03
0.30110678194261375,0.04
0.3100003096359607,0.05
0.31890564086909046,0.060000000000000005
0.3278152703135534,0.06999999999999999
0.33672174809221084,0.08
0.3456176889870129,0.09
0.354495781520371,0.09999999999999999
0.36334879690004507,0.11
0.3721695978172751,0.12
0.3809511470877946,0.13
0.3896865161253254,0.14
0.39836889323719654,0.15000000000000002
0.4069915917318091,0.16
0.4155480578278161,0.17
0.4240318783550467,0.18000000000000002
0.43243678823741855,0.19
0.44075667774832583,0.2
0.4489855995292402,0.21000000000000002
0.457117775362559,0.22
0.46514760269003147,0.23
0.4730696608684191,0.24000000000000002
0.4808787171543807,0.25
0.4885697324109149,0.26
0.4961378665280644,0.27
0.5035784835509358,0.28
0.5108871565084802,0.29000000000000004
0.5180596719368569,0.3
0.525092034091583,0.31
0.5319804688430813,0.32
0.5387214272506082,0.33
0.5453115888099731,0.34
0.5517478643708245,0.35000000000000003
0.5580273987197057,0.36000000000000004
0.56414757282546,0.37
0.5701060057439659,0.38
0.5759005561795707,0.39
0.5815293237009792,0.4
0.5869906496097175,0.41000000000000003
0.5922831174596734,0.42000000000000004
0.5974055532265555,0.43
0.602357025126465,0.44
0.6071368430830933,0.45
0.6117445578433585,0.46
0.6161799597415925,0.47000000000000003
0.6204430771126245,0.48000000000000004
0.6245341743543487,0.49
0.628453749640549,0.5
0.6322025322848976,0.51
0.6357814797571513,0.52
0.6391917743526178,0.53
0.6424348195159417,0.54
0.64551223582018,0.55
0.6484258566019637,0.56
0.6511777232532737,0.5700000000000001
0.6537700801699933,0.5800000000000001
0.6562053693568854,0.59
0.6584862246880102,0.6
0.6606154658207734,0.61
0.662596091760798,0.62
0.6644312740735822,0.63
0.6661243497374142,0.64
0.6676788136302387,0.65
0.6690983106410324,0.66
0.6703866273937243,0.67
0.6715476835686808,0.68
0.6725855228032486,0.6900000000000001
0.6735043031486371,0.7000000000000001
0.6743082870555036,0.7100000000000001
0.6750018308547671,0.72
0.6755893736933118,0.73
0.6760754258761592,0.74
0.6764645565571182,0.75
0.6767613807086839,0.76
0.6769705452886435,0.77
0.6770967145051711,0.78
0.6771445540636926,0.79
0.6771187142569589,0.8
0.6770238117340868,0.81
0.6768644097540747,0.8200000000000001
0.6766449966938662,0.8300000000000001
0.676369962539537,0.8400000000000001
0.6760435730408813,0.85
0.6756699411536586,0.86
0.6752529953292284,0.87
0.6747964441375035,0.88
0.6743037366255229,0.89
0.6737780177202403,0.9
0.6732220778805607,0.91
0.6726382960912819,0.92
0.6720285751723327,0.93
0.6713942682541676,0.9400000000000001
0.6707360951497574,0.9500000000000001
0.670054047243527,0.9600000000000001
0.6693472794294031,0.97
0.6686139875798859,0.98
0.6678512700374407,0.99
